party,tweet_id,created_at,text,favorite_count,retweet_count,reply_count,quote_count,bookmark_count,view_count,lang,is_quote,has_media,urls,hashtags,conversation_id,possibly_sensitive
Die_Gruenen,1910293854508433452,Thu Apr 10 11:28:41 +0000 2025,"In eigener Sache: Folgt ihr uns schon auf BlueSky? Falls nein, kommt rüber und bleibt auf dem Laufenden! https://t.co/AHu78Weiv6",32,10,76,0,1,4961,de,False,False,https://bsky.app/profile/gruene.de,,,False
Die_Gruenen,1909983089821917373,Wed Apr 09 14:53:49 +0000 2025,"Deutschland wird in den nächsten Jahren von einer Koalition regiert, die die drängenden Fragen unserer Zeit ausblendet.

Konzeptlosigkeit, fehlender Mut und soziale Kälte ziehen sich durch diesen Koalitionsvertrag – Reformwillen und eine Vision für dieses Land nicht zu finden. https://t.co/lEDzYZWHiv",2152,417,1027,32,30,71555,de,False,True,,,,False
Die_Gruenen,1909219233382138356,Mon Apr 07 12:18:31 +0000 2025,RT @fbrantner: Die Verteilungsfrage und die Frage des sozialen Aufstiegs gehören wieder laut gestellt – sonst wird’s eng für unsere Demokra…,0,115,0,0,0,,de,False,False,,,,
Die_Gruenen,1909213851876282551,Mon Apr 07 11:57:08 +0000 2025,"Gleich startet die Pressekonferenz mit @fbrantner 📣

Hier geht's zum Livestream: https://t.co/8dNpLyf7th",112,15,73,1,4,13530,de,False,False,https://www.youtube.com/live/JgaYlmSiLtg,,,False
Die_Gruenen,1908926188145213606,Sun Apr 06 16:54:04 +0000 2025,"Wenn die Stimmung kippt, braucht es Verantwortung – auch außerhalb der Regierung. Opposition ist kein Rückzug, sondern Haltung. Es geht nicht um Lautstärke, sondern Verlässlichkeit. 
Die Zukunft fragt: Wer bleibt mutig und wer denkt weiter? 
Wir tun das. Und wir hören nicht auf. https://t.co/xKMA2C7K0H",1099,245,530,32,20,37126,de,False,True,,,,False
Die_Gruenen,1908912137780580617,Sun Apr 06 15:58:14 +0000 2025,"Ein riesiges Danke an @ABaerbock und
@roberthabeck! 💚 Für eine Ära, in der wir als Grüne Verantwortung übernommen und viel bewegt haben: für mehr Klimaschutz, Gerechtigkeit, Humanität und Veränderung für dieses Land. https://t.co/S5moGM9U0O",5664,642,1838,79,87,170845,de,False,True,,,,False
Die_Gruenen,1908896732773036332,Sun Apr 06 14:57:01 +0000 2025,"Wenn Trump die Welt kleiner machen will – dann machen wir Europa größer.

Größer in seinem Anspruch. Größer in seiner Verantwortung. Größer in seiner Idee. 💚🇪🇺

– @fbrantner auf unserem Länderrat. https://t.co/XbaUNlc6iH",973,185,735,28,21,39683,de,False,True,,,,False
Die_Gruenen,1908837698648912322,Sun Apr 06 11:02:26 +0000 2025,"Wir ziehen Bilanz, blicken nach vorn und stärken unsere Rolle als kritische, konstruktive Opposition. Den Livestream zu unserem Länderrat heute im Berliner Westhafen gibt es auf https://t.co/QFods0nY3d und unserem YouTube-Kanal: https://t.co/MutBFREFme 🎙️",170,36,117,1,6,20445,de,False,False,"http://gruene.de,https://youtube.com/live/F_3DArt5Ees",,,False
Die_Gruenen,1906677169759142221,Mon Mar 31 11:57:16 +0000 2025,"Gleich startet die Pressekonferenz mit @fbanaszak 📣

Hier geht's zum Livestream: https://t.co/lWWosmDrOh",78,19,75,1,5,11127,de,False,False,https://youtube.com/live/1WTy_P0oDSI?feature=share,,,False
Die_Gruenen,1905184465225195735,Thu Mar 27 09:05:47 +0000 2025,"RT @fbrantner: Wer Klimaschutz in eckige Klammern setzt, so wie es Union und SPD gerade machen, setzt Deutschlands Zukunft aufs Spiel. Kohl…",0,481,0,0,0,,de,False,False,,,,
Die_Gruenen,1904952320351191045,Wed Mar 26 17:43:20 +0000 2025,"Während die Klimakrise eskaliert, wollen Union und SPD alte Kohlekraftwerke mit Steuermilliarden am Netz halten – und gleichzeitig neue fossile Abhängigkeiten schaffen. Das ist nicht nur klimapolitisch unverantwortlich, sondern auch wirtschaftlich riskant. https://t.co/NMlIklOdAC",1155,366,493,18,31,42824,de,False,True,,,,False
Die_Gruenen,1904572033347785108,Tue Mar 25 16:32:12 +0000 2025,"Dürfen wir vorstellen? Unsere neue Bundestagsfraktion. Die Zahlen zeigen, in vielen Punkten repräsentieren wir unsere Gesellschaft am besten: mehr Frauen, mehr Vielfalt, mehr Repräsentation von Menschen mit Migrationsgeschichte, Jüngere. Zukunftsorientierter. @GrueneBundestag 💚 https://t.co/oMGpGdGeCm",1229,222,1098,36,55,142714,de,False,True,,,,False
CDU,1915346542979883285,Thu Apr 24 10:06:15 +0000 2025,"Wir sorgen dafür, dass sich jeder im Alltag ohne Angst frei bewegen kann. Und wir sorgen dafür, dass Deutschland seine Sicherheit selbst gewährleisten kann. Wir handeln. Der #Politikwechsel kommt. #Koa25 https://t.co/J9smLjJIQY",85,11,263,18,4,8076,de,False,True,,"Politikwechsel,Koa25",,False
CDU,1915015190069883007,Wed Apr 23 12:09:35 +0000 2025,"Heute Abend beginnt #JomhaSchoa – der jüdische Gedenktag an die Opfer der Schoa. In tiefer Demut gedenken wir der 6 Mio. Jüdinnen und Juden, die während des Holocausts ermordet wurden und verneigen uns vor denen, die Widerstand gegen den Nationalsozialismus geleistet haben. https://t.co/ualKEHl43c",641,110,413,21,19,39044,de,False,True,,JomhaSchoa,,False
CDU,1914240143201882201,Mon Apr 21 08:49:49 +0000 2025,Der Tod von Papst Franziskus erfüllt uns mit großer Trauer. Als erster Papst aus Lateinamerika und als erster Jesuit in diesem höchsten Kirchenamt prägte er die katholische Kirche mit Bescheidenheit und einem starken Engagement für soziale Gerechtigkeit. Bekannt für seine Nähe zu https://t.co/zDl4JC3dFW,726,97,258,14,11,32408,de,False,True,,,,False
CDU,1914231802358641115,Mon Apr 21 08:16:41 +0000 2025,RT @_FriedrichMerz: Der Tod von Papst Franziskus erfüllt mich mit großer Trauer. Franziskus wird in Erinnerung bleiben für seinen unermüdli…,0,271,0,0,0,,de,False,False,,,,
CDU,1913838289674551621,Sun Apr 20 06:13:00 +0000 2025,Am Ostersonntag feiern Christen die Auferstehung Jesu und damit den Sieg des Lebens über den Tod. Wir wünschen allen friedliche und entspannte Ostertage. https://t.co/HZtaCzAN4A,435,47,403,15,8,37739,de,False,True,,,,False
CDU,1913520001450987747,Sat Apr 19 09:08:14 +0000 2025,"RT @_FriedrichMerz: „Die frohe Osterbotschaft erinnert uns daran, dass Veränderung möglich ist. Deutschland wird wieder Verantwortung übern…",0,770,0,0,0,,de,False,False,,,,
CDU,1913110997818331325,Fri Apr 18 06:03:00 +0000 2025,"Der Karfreitag ist ein besonderer Tag in der Osterzeit. An ihm wird der Leiden, der Kreuzigung und des Todes Jesu auf dem Hügel Golgatha vor den Toren Jerusalems gedacht. Allen Christen wünschen wir einen besinnlichen Feiertag. https://t.co/fcLm20vqah",610,55,483,23,13,47976,de,False,True,,,,False
CDU,1912884255077658712,Thu Apr 17 15:02:00 +0000 2025,"Unser Ziel für den Politikwechsel in der Außen- und Sicherheitspolitik: Frieden bewahren. Wir wollen uns verteidigen können, um uns nicht verteidigen zu müssen. Deutschland und Europa müssen in der Lage sein, ihre Sicherheit deutlich umfassender selbst zu gewährleisten. Wir https://t.co/nqJg60StAC",126,22,481,16,11,15624,de,False,True,,"Politikwechsel,Koa25",,False
CDU,1912876918803677527,Thu Apr 17 14:32:51 +0000 2025,"„Die Bevölkerung muss merken, dass es einen Unterschied macht, wenn es eine neue Regierung gibt.“ 

Im Interview mit der Funke Mediengruppe spricht @_FriedrichMerz über den #Politikwechsel für Deutschland, Europas Antwort auf die Politik Donald Trumps, den russischen https://t.co/UzXCWfDhbw",344,51,1311,38,21,54493,de,False,True,https://www.morgenpost.de/politik/article408803646/friedrich-merz-interview-bundeskanzler-cdu-mindestlohn.html,Politikwechsel,,False
CDU,1912775359973442021,Thu Apr 17 07:49:18 +0000 2025,"Wir wünschen einen gesegneten Gründonnerstag.

🙏🏼 Heute gedenken Christen auf der ganzen Welt des letzten Abendmahls Jesu Christi mit den Jüngern vor seinem Tod sowie der Einsetzung der Eucharistie: Brot und Wein als Symbol von Leib und Blut Christi. Der Gründonnerstag markiert https://t.co/5SqG8MFrS4",649,74,670,35,22,70208,de,False,True,,,,False
CDU,1912108390626582849,Tue Apr 15 11:39:00 +0000 2025,Generalsekretär Carsten #Linnemann in eigener Sache. https://t.co/MBjCOIFmFK,3519,214,1184,148,190,508384,de,False,True,,Linnemann,,False
CDU,1911812441413136553,Mon Apr 14 16:03:00 +0000 2025,"Wir machen unseren Staat schneller, flexibler und digitaler! Durch eine grundlegende Modernisierung, eine Verwaltungsreform und einen umfassenden Rückbau der Bürokratie machen wir unseren Staat wieder leistungsfähig. Wir wollen ein digital souveränes Deutschland, das die Chancen https://t.co/6boSA9litC",141,29,782,28,13,35061,de,False,True,,Koa25,,False
CDU,1911720753701015579,Mon Apr 14 09:58:40 +0000 2025,"Menschen begeistern, überzeugen, mitnehmen und mitreißen. Und sie gleichzeitig auf einen Weg mitnehmen, der schwierig ist. @_FriedrichMerz bei @CarenMiosgaTalk über die Eigenschaften eines Kanzlers. https://t.co/FJ4tJYHKcY",208,45,899,43,20,57992,de,False,True,,,,False
CDU,1911688791200321593,Mon Apr 14 07:51:39 +0000 2025,"RT @_FriedrichMerz: „Alle, die Putin in Deutschland naiv auffordern, an den Konferenztisch zu kommen, sollten nach Sumy schauen. So geht Pu…",0,1529,0,0,0,,de,False,False,,,,
CDU,1911535687322452359,Sun Apr 13 21:43:17 +0000 2025,"„Wir machen das schnörkellos. Wir versprechen nichts, was wir nicht halten wollen und auch halten können. Lieber mit Bescheidenheit starten, es gut machen und die Leute sagen: Wow, das haben die gut gemacht“, so @_FriedrichMerz bei @CarenMiosgaTalk. #Verantwortung #Koa25 https://t.co/LdBrws7kaV",288,50,1086,48,42,73856,de,False,True,,"Verantwortung,Koa25",,False
CDU,1911535270492545494,Sun Apr 13 21:41:37 +0000 2025,"RT @_FriedrichMerz: „Wir sind ein großartiges Land mit über 80 Millionen Menschen, die hier leben, arbeiten, sich um ihre Familien kümmern.…",0,174,0,0,0,,de,False,False,,,,
CDU,1911528618062160246,Sun Apr 13 21:15:11 +0000 2025,"RT @_FriedrichMerz: „Ich gehe mit Zuversicht und Mut an die Aufgabe, die vor mir liegt. Unser Land hat so viel Stärke, Substanz und Bereits…",0,202,0,0,0,,de,False,False,,,,
CDU,1911528599233896691,Sun Apr 13 21:15:07 +0000 2025,"RT @_FriedrichMerz: „Wir haben große Aufgaben vor uns, und ich schaue nicht jeden Tag auf Umfrageergebnisse. Ich schaue darauf, ob wir ange…",0,109,0,0,0,,de,False,False,,,,
CDU,1911416213621612662,Sun Apr 13 13:48:32 +0000 2025,"Ab Montag im Druck, aber heute schon digital: Das Interview von @_FriedrichMerz mit dem @handelsblatt. Dort spricht er über den Koalitionsvertrag von Union und SPD sowie die Pläne der schwarz-roten Regierung. 

🔗 Hier geht’s zum Interview: https://t.co/sDJZuVWeps",70,17,184,4,2,13417,de,False,False,https://www.handelsblatt.com/politik/deutschland/friedrich-merz-im-interview-zu-lange-die-trittbrettfahrer-der-amerikaner/100120693.html,,,False
CDU,1911404614106112352,Sun Apr 13 13:02:26 +0000 2025,"TV-Tipp: Unser Parteivorsitzender @_FriedrichMerz ist heute zu Gast bei @CarenMiosgaTalk. 

📺 Los geht’s zum 21.45 Uhr
🫵🏼 Gerne einschalten. https://t.co/FztVPSCrnQ",283,40,704,20,17,58762,de,False,True,,,,False
SPD,1915348854343401722,Thu Apr 24 10:15:26 +0000 2025,"RT @ManuelaSchwesig: Starke Debatten, gelebte Beteiligung – vielen Dank allen, die heute an der Dialogkonferenz zum Mitgliedervotum in Güst…",0,6,0,0,0,,de,False,False,,,,
SPD,1915138125195526456,Wed Apr 23 20:18:05 +0000 2025,RT @vorwaerts: Auf einer online-Konferenz zum @spdde-#Mitgliederentscheid über Schwarz-Rot warb Boris #Pistorius für ein Ja. Auch um die im…,0,5,0,0,0,,de,False,False,,"Mitgliederentscheid,Pistorius",,
